row,channel,visits,cost,contacts,date_time,spot
284,H,1080.45,5400.0,139333.33333333334,2018-12-27 13:14:00,3844_Winter-Time_90_Beta
285,F,182.7,322.5,134666.66666666666,2018-12-27 13:39:00,3844_Winter-Time_90_Beta
286,H,-152.25,2700.0,158666.66666666666,2018-12-27 14:06:00,3859_Winter-Time_25_Beta
287,C,780.15,1727.5,39000.0,2018-12-27 14:22:00,4039_Winter-Time_60_Beta
288,I,980.7,322.5,51666.666666666664,2018-12-27 14:27:00,4195_Receptionist_90_Abba
289,A,-153.29999999999998,1187.5,43333.333333333336,2018-12-27 14:35:00,3859_Winter-Time_25_Beta
290,I,561.75,322.5,3333.3333333333335,2018-12-27 14:46:00,4195_Receptionist_90_Abba
291,F,222.6,322.5,94000.0,2018-12-27 14:56:00,3953_Projector_90_FPV
292,A,117.6,1187.5,48333.333333333336,2018-12-27 15:04:00,4046_At-least-a-week_25_FPV
293,H,8.4,2700.0,184666.66666666666,2018-12-27 15:27:00,3964_TheView_25_FPV
294,E,266.7,1405.0,74000.0,2018-12-27 16:04:00,3859_Winter-Time_25_Beta
295,I,238.35,322.5,1333.3333333333333,2018-12-27 16:19:00,4189_OneItemPieceOfPaper_25_Abba
296,K,441.0,6910.0,139333.33333333334,2018-12-27 16:31:00,3844_Winter-Time_90_Beta
297,A,-243.6,322.5,4333.333333333333,2018-12-27 16:50:00,4202_Matched_90_Abba
298,I,210.0,322.5,239333.33333333334,2018-12-27 17:11:00,4189_OneItemPieceOfPaper_25_Abba
299,K,480.9,3455.0,157666.66666666666,2018-12-27 17:16:00,3968_Roomservice_25_FPV
300,K,122.85,2267.5,28000.0,2018-12-27 18:05:00,4046_At-least-a-week_25_FPV
301,K,614.25,11230.0,38000.0,2018-12-27 18:21:00,3974_Roomservice_90_FPV
302,F,-48.3,322.5,159000.0,2018-12-27 18:37:00,3964_TheView_25_FPV
303,L,243.6,352.5,11000.0,2018-12-27 18:42:00,3859_Winter-Time_25_Beta
304,I,2126.25,322.5,5666.666666666667,2018-12-27 18:52:00,4200_Square-One_90_Abba
305,N,338.1,2160.0,166000.0,2018-12-27 19:04:00,3859_Winter-Time_25_Beta
306,L,-13.65,755.0,31666.666666666668,2018-12-27 19:35:00,3859_Winter-Time_25_Beta
307,F,347.55,322.5,67333.33333333333,2018-12-27 19:51:00,3859_Winter-Time_25_Beta
308,G,200.55,97.5,4000.0,2018-12-27 19:57:00,3964_TheView_25_FPV
309,K,-163.79999999999998,432.5,0.0,2018-12-27 04:51:00,3953_Projector_90_FPV
310,J,268.8,7127.5,73333.33333333333,2018-12-27 20:13:00,3844_Winter-Time_90_Beta
311,A,30.45,322.5,14000.0,2018-12-27 20:22:00,4213_Adventure-Holiday_25_Abba
312,K,-134.4,5615.0,71000.0,2018-12-27 21:27:00,3859_Winter-Time_25_Beta
313,J,-179.55,735.0,25666.666666666668,2018-12-27 21:46:00,3844_Winter-Time_90_Beta
314,J,84.0,3562.5,121000.0,2018-12-27 23:10:00,3859_Winter-Time_25_Beta
315,F,72.45,322.5,91333.33333333333,2018-12-27 23:30:00,4046_At-least-a-week_25_FPV
316,J,-78.75,1467.5,25000.0,2018-12-27 23:53:00,4039_Winter-Time_60_Beta
317,K,199.5,6480.0,68333.33333333333,2018-12-27 23:59:00,3859_Winter-Time_25_Beta
318,A,145.95000000000002,322.5,2000.0,2018-12-28 00:09:00,4189_OneItemPieceOfPaper_25_Abba
319,K,6.3,6480.0,52666.666666666664,2018-12-28 00:37:00,3968_Roomservice_25_FPV
320,G,171.15,32.5,9666.666666666666,2018-12-28 00:56:00,3844_Winter-Time_90_Beta
321,H,-72.45,1942.5,207666.66666666666,2018-12-28 01:03:00,3859_Winter-Time_25_Beta
322,H,15.75,1942.5,208666.66666666666,2018-12-28 01:41:00,3968_Roomservice_25_FPV
323,I,-16.8,322.5,3333.3333333333335,2018-12-28 01:58:00,4189_OneItemPieceOfPaper_25_Abba
324,J,282.45,1165.0,50000.0,2018-12-28 03:48:00,3953_Projector_90_FPV
325,C,137.54999999999998,377.5,48666.666666666664,2018-12-28 04:05:00,3976_At-least-a-week_90_FPV
326,C,58.8,260.0,95333.33333333333,2018-12-28 04:17:00,3859_Winter-Time_25_Beta
327,J,-42.0,65.0,16333.333333333334,2018-12-28 04:23:00,4025_Tram_60_FPV
328,C,-18.900000000000002,135.0,26000.0,2018-12-28 04:38:00,3859_Winter-Time_25_Beta
329,C,285.59999999999997,517.5,101000.0,2018-12-28 04:58:00,3844_Winter-Time_90_Beta
330,C,-92.4,540.0,22000.0,2018-12-28 05:18:00,4025_Tram_60_FPV
331,C,47.25,55.0,11666.666666666666,2018-12-28 05:48:00,3859_Winter-Time_25_Beta
332,E,-44.1,1727.5,62666.666666666664,2018-12-28 06:01:00,3859_Winter-Time_25_Beta
333,J,122.85,485.0,14000.0,2018-12-28 06:15:00,3976_At-least-a-week_90_FPV
334,C,-97.65,865.0,22666.666666666668,2018-12-28 06:25:00,3953_Projector_90_FPV
335,G,287.7,130.0,5333.333333333333,2018-12-28 07:59:00,4039_Winter-Time_60_Beta
336,G,375.9,32.5,7333.333333333333,2018-12-28 08:19:00,3859_Winter-Time_25_Beta
337,E,-87.15,485.0,9333.333333333334,2018-12-28 08:25:00,3964_TheView_25_FPV
338,K,239.4,1942.5,44666.666666666664,2018-12-28 08:46:00,3859_Winter-Time_25_Beta
339,L,144.9,387.5,13000.0,2018-12-28 08:52:00,3974_Roomservice_90_FPV
340,G,24.15,32.5,10333.333333333334,2018-12-28 08:59:00,4046_At-least-a-week_25_FPV
341,F,-33.6,322.5,155666.66666666666,2018-12-28 09:07:00,3844_Winter-Time_90_Beta
342,C,91.35,2482.5,206000.0,2018-12-28 09:51:00,3859_Winter-Time_25_Beta
343,J,165.9,1942.5,24000.0,2018-12-28 10:01:00,3859_Winter-Time_25_Beta
344,F,-202.65,322.5,72666.66666666667,2018-12-28 10:08:00,3859_Winter-Time_25_Beta
345,C,187.95,2482.5,181333.33333333334,2018-12-28 10:16:00,3964_TheView_25_FPV
346,F,140.70000000000002,322.5,306666.6666666667,2018-12-28 10:26:00,4046_At-least-a-week_25_FPV
347,C,337.05,270.0,8000.0,2018-12-28 10:45:00,3844_Winter-Time_90_Beta
348,F,-86.1,322.5,68000.0,2018-12-28 11:09:00,3844_Winter-Time_90_Beta
349,C,266.7,2482.5,218666.66666666666,2018-12-28 11:20:00,4046_At-least-a-week_25_FPV
350,F,273.0,322.5,279000.0,2018-12-28 11:29:00,3859_Winter-Time_25_Beta
351,C,153.29999999999998,2482.5,252666.66666666666,2018-12-28 11:46:00,3859_Winter-Time_25_Beta
352,F,0.0,322.5,285333.3333333333,2018-12-28 11:53:00,3968_Roomservice_25_FPV
353,C,10.5,135.0,11000.0,2018-12-28 12:08:00,3964_TheView_25_FPV
354,C,-65.10000000000001,270.0,8333.333333333334,2018-12-28 13:01:00,3844_Winter-Time_90_Beta
355,I,154.35,322.5,19000.0,2018-12-28 13:10:00,4202_Matched_90_Abba
356,K,1153.95,1942.5,69333.33333333333,2018-12-28 13:17:00,3964_TheView_25_FPV
357,C,-144.9,1512.5,16333.333333333334,2018-12-28 13:26:00,3968_Roomservice_25_FPV
358,A,7.35,322.5,1333.3333333333333,2018-12-28 13:40:00,4213_Adventure-Holiday_25_Abba
359,I,207.9,322.5,333.3333333333333,2018-12-28 13:59:00,4200_Square-One_90_Abba
360,I,-12.6,322.5,10000.0,2018-12-28 14:30:00,4202_Matched_90_Abba
361,I,992.25,322.5,50333.333333333336,2018-12-28 14:42:00,4200_Square-One_90_Abba
362,I,460.95,322.5,9000.0,2018-12-28 14:50:00,4200_Square-One_90_Abba
363,A,49.35,322.5,11666.666666666666,2018-12-28 15:33:00,4195_Receptionist_90_Abba
364,L,-172.2,1080.0,12000.0,2018-12-28 15:40:00,3836_TheView_90_FPV
365,F,183.75,322.5,248666.66666666666,2018-12-28 15:47:00,3859_Winter-Time_25_Beta
366,A,35.699999999999996,322.5,0.0,2018-12-28 16:07:00,4200_Square-One_90_Abba
367,I,575.4,322.5,72333.33333333333,2018-12-28 16:48:00,4202_Matched_90_Abba
368,F,404.25,322.5,248333.33333333334,2018-12-28 16:55:00,3964_TheView_25_FPV
369,E,243.6,1727.5,143666.66666666666,2018-12-28 17:04:00,3968_Roomservice_25_FPV
370,N,-464.1,2160.0,142000.0,2018-12-28 17:26:00,3859_Winter-Time_25_Beta
371,I,265.65000000000003,322.5,74666.66666666667,2018-12-28 17:35:00,4195_Receptionist_90_Abba
372,I,-27.3,322.5,62333.333333333336,2018-12-28 18:07:00,4200_Square-One_90_Abba
373,F,558.6,322.5,230666.66666666666,2018-12-28 18:15:00,3859_Winter-Time_25_Beta
374,K,299.25,5615.0,100666.66666666667,2018-12-28 18:29:00,3859_Winter-Time_25_Beta
375,J,364.35,1230.0,16666.666666666668,2018-12-28 18:47:00,4025_Tram_60_FPV
376,L,-34.65,755.0,13000.0,2018-12-28 19:14:00,3964_TheView_25_FPV
377,I,437.85,322.5,21000.0,2018-12-28 19:20:00,4195_Receptionist_90_Abba
378,A,324.45,322.5,12333.333333333334,2018-12-28 19:29:00,4189_OneItemPieceOfPaper_25_Abba
379,L,28.35,755.0,19666.666666666668,2018-12-28 19:38:00,3859_Winter-Time_25_Beta
380,K,-84.0,1295.0,87000.0,2018-12-28 02:07:00,3844_Winter-Time_90_Beta
381,N,-367.5,10257.5,255333.33333333334,2018-12-28 20:02:00,3859_Winter-Time_25_Beta
382,I,582.75,322.5,58666.666666666664,2018-12-28 20:34:00,4195_Receptionist_90_Abba
383,A,-50.4,322.5,1666.6666666666667,2018-12-28 20:54:00,4189_OneItemPieceOfPaper_25_Abba
384,K,252.0,6480.0,57666.666666666664,2018-12-28 21:11:00,3859_Winter-Time_25_Beta
385,I,451.5,322.5,77333.33333333333,2018-12-28 21:16:00,4213_Adventure-Holiday_25_Abba
386,C,224.7,4102.5,48000.0,2018-12-28 21:25:00,3859_Winter-Time_25_Beta
387,M,1185.45,101502.5,721666.6666666666,2018-12-28 21:39:00,3976_At-least-a-week_90_FPV
388,J,-42.0,367.5,22000.0,2018-12-28 21:52:00,3859_Winter-Time_25_Beta
389,G,16.8,195.0,9666.666666666666,2018-12-28 22:19:00,3976_At-least-a-week_90_FPV
390,A,14.7,322.5,17666.666666666668,2018-12-28 23:13:00,4213_Adventure-Holiday_25_Abba
391,J,-56.7,387.5,26000.0,2018-12-29 00:54:00,3859_Winter-Time_25_Beta
392,E,31.5,42.5,24333.333333333332,2018-12-29 01:14:00,4046_At-least-a-week_25_FPV
393,H,392.7,3887.5,327666.6666666667,2018-12-29 01:27:00,3844_Winter-Time_90_Beta
394,G,-59.85,17.5,4000.0,2018-12-29 01:40:00,3859_Winter-Time_25_Beta
395,H,264.59999999999997,595.0,296000.0,2018-12-29 02:16:00,3859_Winter-Time_25_Beta
396,K,159.6,245.0,46333.333333333336,2018-12-29 02:22:00,3964_TheView_25_FPV
397,E,218.4,150.0,90000.0,2018-12-29 03:06:00,3859_Winter-Time_25_Beta
398,E,207.9,32.5,10333.333333333334,2018-12-29 03:16:00,3968_Roomservice_25_FPV
399,E,-98.7,302.5,77666.66666666667,2018-12-29 03:29:00,3953_Projector_90_FPV
400,J,42.0,32.5,18000.0,2018-12-29 04:07:00,3844_Winter-Time_90_Beta
401,E,-227.85,65.0,14333.333333333334,2018-12-29 04:30:00,3844_Winter-Time_90_Beta
402,E,85.05,605.0,59666.666666666664,2018-12-29 05:18:00,4025_Tram_60_FPV
403,E,403.2,3455.0,59666.666666666664,2018-12-29 06:31:00,3976_At-least-a-week_90_FPV
404,C,-53.55,2160.0,50666.666666666664,2018-12-29 06:56:00,3953_Projector_90_FPV
405,C,80.85000000000001,2160.0,55333.333333333336,2018-12-29 07:12:00,3844_Winter-Time_90_Beta
406,F,-33.6,322.5,27333.333333333332,2018-12-29 07:25:00,3964_TheView_25_FPV
407,E,73.5,3455.0,59333.333333333336,2018-12-29 07:36:00,3844_Winter-Time_90_Beta
408,E,-343.35,485.0,10000.0,2018-12-29 08:18:00,4046_At-least-a-week_25_FPV
409,J,142.79999999999998,485.0,20333.333333333332,2018-12-29 08:23:00,3844_Winter-Time_90_Beta
410,I,180.6,322.5,3333.3333333333335,2018-12-29 08:29:00,4213_Adventure-Holiday_25_Abba
411,G,331.8,32.5,6000.0,2018-12-29 08:56:00,3859_Winter-Time_25_Beta
412,G,-66.14999999999999,195.0,6333.333333333333,2018-12-29 09:18:00,3844_Winter-Time_90_Beta
413,E,105.0,1727.5,105000.0,2018-12-29 09:36:00,3968_Roomservice_25_FPV
414,K,138.6,1942.5,31333.333333333332,2018-12-29 10:07:00,3859_Winter-Time_25_Beta
415,F,102.9,322.5,77666.66666666667,2018-12-29 10:13:00,3844_Winter-Time_90_Beta
416,J,-283.5,1942.5,56000.0,2018-12-29 10:23:00,3968_Roomservice_25_FPV
417,E,196.35,3455.0,115666.66666666667,2018-12-29 10:30:00,3844_Winter-Time_90_Beta
418,C,-38.85,135.0,11333.333333333334,2018-12-29 11:01:00,3968_Roomservice_25_FPV
419,F,651.0,322.5,261666.66666666666,2018-12-29 11:23:00,3964_TheView_25_FPV
420,I,390.6,322.5,7333.333333333333,2018-12-29 11:28:00,4200_Square-One_90_Abba
421,I,284.55,322.5,137000.0,2018-12-29 11:35:00,4195_Receptionist_90_Abba
422,F,-70.35000000000001,322.5,101666.66666666667,2018-12-29 11:43:00,3968_Roomservice_25_FPV
423,K,93.45,1942.5,43000.0,2018-12-29 11:55:00,3859_Winter-Time_25_Beta
424,I,-385.35,322.5,8333.333333333334,2018-12-29 12:03:00,4195_Receptionist_90_Abba
425,E,280.34999999999997,1727.5,135333.33333333334,2018-12-29 12:23:00,3964_TheView_25_FPV
426,C,672.0,1512.5,42666.666666666664,2018-12-29 13:47:00,4046_At-least-a-week_25_FPV
427,I,-411.6,322.5,45333.333333333336,2018-12-29 14:09:00,4213_Adventure-Holiday_25_Abba
428,A,155.4,322.5,1333.3333333333333,2018-12-29 14:20:00,4202_Matched_90_Abba
429,F,226.8,322.5,78666.66666666667,2018-12-29 14:52:00,3859_Winter-Time_25_Beta
430,C,259.34999999999997,2375.0,44333.333333333336,2018-12-29 14:58:00,3836_TheView_90_FPV
431,I,700.35,322.5,76666.66666666667,2018-12-29 15:35:00,4200_Square-One_90_Abba
432,C,-309.75,647.5,26666.666666666668,2018-12-29 16:33:00,3844_Winter-Time_90_Beta
433,F,54.6,322.5,113000.0,2018-12-29 16:43:00,3859_Winter-Time_25_Beta
434,I,208.95,322.5,9333.333333333334,2018-12-29 16:58:00,4195_Receptionist_90_Abba
435,I,364.35,322.5,177000.0,2018-12-29 17:08:00,4189_OneItemPieceOfPaper_25_Abba
436,I,100.8,322.5,176333.33333333334,2018-12-29 17:19:00,4202_Matched_90_Abba
437,I,439.95,322.5,180333.33333333334,2018-12-29 17:43:00,4189_OneItemPieceOfPaper_25_Abba
438,E,687.75,3022.5,228000.0,2018-12-29 18:24:00,3859_Winter-Time_25_Beta
439,F,109.2,322.5,279333.3333333333,2018-12-29 19:29:00,3968_Roomservice_25_FPV
440,E,1501.5,6047.5,332000.0,2018-12-29 19:34:00,3844_Winter-Time_90_Beta
441,G,259.34999999999997,97.5,1666.6666666666667,2018-12-29 19:59:00,3859_Winter-Time_25_Beta
442,F,1084.6499999999999,4730.0,62666.666666666664,2018-12-29 21:37:00,4046_At-least-a-week_25_FPV
443,F,489.3,12685.0,340666.6666666667,2018-12-29 22:38:00,3859_Winter-Time_25_Beta
444,F,-12.6,9460.0,95333.33333333333,2018-12-29 22:50:00,3974_Roomservice_90_FPV
445,F,111.3,4730.0,53000.0,2018-12-29 23:51:00,3859_Winter-Time_25_Beta
446,L,-37.800000000000004,125.0,4333.333333333333,2019-01-06 06:29:00,3964_TheView_25_FPV
447,L,69.3,497.5,6333.333333333333,2019-01-06 06:54:00,4039_Winter-Time_60_Beta
448,D,60.9,755.0,2333.3333333333335,2019-01-06 07:09:00,3976_At-least-a-week_90_FPV
449,H,-47.25,647.5,52666.666666666664,2019-01-06 07:31:00,3859_Winter-Time_25_Beta
450,D,334.95,755.0,6333.333333333333,2019-01-06 07:40:00,3844_Winter-Time_90_Beta
451,C,488.25,1295.0,0.0,2019-01-06 07:53:00,4025_Tram_60_FPV
452,D,-10.5,755.0,12333.333333333334,2019-01-06 08:12:00,3836_TheView_90_FPV
453,G,33.6,32.5,4666.666666666667,2019-01-06 08:18:00,3859_Winter-Time_25_Beta
454,C,66.14999999999999,325.0,0.0,2019-01-06 08:27:00,3859_Winter-Time_25_Beta
455,G,347.55,65.0,12666.666666666666,2019-01-06 08:56:00,3953_Projector_90_FPV
456,D,277.2,377.5,7666.666666666667,2019-01-06 09:05:00,3859_Winter-Time_25_Beta
457,H,-84.0,1620.0,91000.0,2019-01-06 09:21:00,3964_TheView_25_FPV
458,K,-28.35,810.0,21666.666666666668,2019-01-06 10:22:00,3968_Roomservice_25_FPV
459,I,483.0,42.5,4666.666666666667,2019-01-06 10:31:00,4189_OneItemPieceOfPaper_25_Abba
460,C,-53.55,325.0,12000.0,2019-01-06 10:44:00,3859_Winter-Time_25_Beta
461,F,320.25,3225.0,62333.333333333336,2019-01-06 10:53:00,3844_Winter-Time_90_Beta
462,C,-328.65000000000003,432.5,12666.666666666666,2019-01-06 11:09:00,4046_At-least-a-week_25_FPV
463,K,-45.15,810.0,25333.333333333332,2019-01-06 11:37:00,4046_At-least-a-week_25_FPV
464,F,509.25,1397.5,55666.666666666664,2019-01-06 12:10:00,3844_Winter-Time_90_Beta
465,C,168.0,432.5,20666.666666666668,2019-01-06 12:24:00,3859_Winter-Time_25_Beta
466,K,-152.25,1187.5,28666.666666666668,2019-01-06 12:32:00,3964_TheView_25_FPV
467,F,549.15,1612.5,89333.33333333333,2019-01-06 12:52:00,3964_TheView_25_FPV
468,H,132.29999999999998,2700.0,159000.0,2019-01-06 13:04:00,3859_Winter-Time_25_Beta
469,I,-85.05,517.5,57333.333333333336,2019-01-06 13:29:00,4202_Matched_90_Abba
470,I,-374.85,1080.0,94333.33333333333,2019-01-06 13:39:00,4189_OneItemPieceOfPaper_25_Abba
471,I,452.55,2160.0,155333.33333333334,2019-01-06 14:26:00,4195_Receptionist_90_Abba
472,C,259.34999999999997,865.0,31000.0,2019-01-06 14:45:00,3844_Winter-Time_90_Beta
473,I,357.0,1080.0,191666.66666666666,2019-01-06 14:53:00,4213_Adventure-Holiday_25_Abba
474,K,369.6,2375.0,25000.0,2019-01-06 15:28:00,3844_Winter-Time_90_Beta
475,C,78.75,1187.5,22666.666666666668,2019-01-06 15:34:00,3968_Roomservice_25_FPV
476,F,68.25,2837.5,67666.66666666667,2019-01-06 16:11:00,3844_Winter-Time_90_Beta
477,C,420.0,2375.0,23666.666666666668,2019-01-06 16:21:00,3844_Winter-Time_90_Beta
478,G,-11.55,97.5,7666.666666666667,2019-01-06 17:15:00,3859_Winter-Time_25_Beta
479,K,77.7,2375.0,40333.333333333336,2019-01-06 17:20:00,3953_Projector_90_FPV
480,L,384.3,352.5,22000.0,2019-01-06 17:27:00,3859_Winter-Time_25_Beta
481,F,850.5,6450.0,124333.33333333333,2019-01-06 17:53:00,3836_TheView_90_FPV
482,C,-80.85000000000001,1187.5,46000.0,2019-01-06 18:08:00,3859_Winter-Time_25_Beta
483,I,40.949999999999996,65.0,10666.666666666666,2019-01-06 18:13:00,4213_Adventure-Holiday_25_Abba
484,L,525.0,352.5,23000.0,2019-01-06 18:24:00,3968_Roomservice_25_FPV
485,I,-59.85,65.0,8333.333333333334,2019-01-06 18:39:00,4189_OneItemPieceOfPaper_25_Abba
486,I,-35.699999999999996,87.5,9333.333333333334,2019-01-06 19:18:00,4213_Adventure-Holiday_25_Abba
487,L,375.9,1512.5,18333.333333333332,2019-01-06 19:25:00,3844_Winter-Time_90_Beta
488,I,767.55,87.5,11333.333333333334,2019-01-06 19:58:00,4213_Adventure-Holiday_25_Abba
489,C,630.0,4102.5,42333.333333333336,2019-01-06 20:11:00,4046_At-least-a-week_25_FPV
490,G,-305.55,97.5,5000.0,2019-01-06 20:17:00,3859_Winter-Time_25_Beta
491,I,318.15000000000003,4535.0,360666.6666666667,2019-01-06 20:23:00,4213_Adventure-Holiday_25_Abba
492,H,466.2,5400.0,305000.0,2019-01-06 20:39:00,4046_At-least-a-week_25_FPV
493,M,2943.15,171907.5,1229000.0,2019-01-06 20:48:00,3836_TheView_90_FPV
494,A,-379.05,345.0,14000.0,2019-01-06 22:12:00,4195_Receptionist_90_Abba
495,A,157.5,345.0,13333.333333333334,2019-01-06 22:30:00,4200_Square-One_90_Abba
496,F,420.0,4730.0,64666.666666666664,2019-01-06 23:08:00,4046_At-least-a-week_25_FPV
497,C,-29.4,485.0,17000.0,2019-01-06 23:30:00,3844_Winter-Time_90_Beta
498,D,285.59999999999997,1295.0,31000.0,2019-01-07 00:04:00,3964_TheView_25_FPV
499,G,214.2,17.5,9666.666666666666,2019-01-07 00:21:00,3968_Roomservice_25_FPV
500,C,-29.4,107.5,13000.0,2019-01-07 00:27:00,3859_Winter-Time_25_Beta
501,H,86.1,3887.5,161333.33333333334,2019-01-07 01:39:00,3974_Roomservice_90_FPV
502,C,195.3,107.5,16333.333333333334,2019-01-07 01:55:00,3859_Winter-Time_25_Beta
503,C,337.05,2.5,15666.666666666666,2019-01-07 02:25:00,3968_Roomservice_25_FPV
504,A,-152.25,27.5,1333.3333333333333,2019-01-07 02:32:00,4189_OneItemPieceOfPaper_25_Abba
505,H,207.9,595.0,160666.66666666666,2019-01-07 02:37:00,3859_Winter-Time_25_Beta
506,C,134.4,107.5,7333.333333333333,2019-01-07 02:46:00,3859_Winter-Time_25_Beta
507,K,-27.3,865.0,31666.666666666668,2019-01-07 02:55:00,3859_Winter-Time_25_Beta
508,C,120.75,2.5,13000.0,2019-01-07 03:09:00,3859_Winter-Time_25_Beta
509,J,233.1,75.0,16666.666666666668,2019-01-07 03:49:00,4046_At-least-a-week_25_FPV
510,C,70.35000000000001,107.5,12666.666666666666,2019-01-07 03:54:00,3976_At-least-a-week_90_FPV
511,J,-28.35,150.0,10333.333333333334,2019-01-07 04:46:00,3976_At-least-a-week_90_FPV
512,C,131.25,107.5,10000.0,2019-01-07 04:54:00,3844_Winter-Time_90_Beta
513,E,-214.2,605.0,12333.333333333334,2019-01-07 06:16:00,3953_Projector_90_FPV
514,A,35.699999999999996,22.5,2666.6666666666665,2019-01-07 06:30:00,4189_OneItemPieceOfPaper_25_Abba
515,A,208.95,42.5,2666.6666666666665,2019-01-07 06:51:00,4202_Matched_90_Abba
516,C,72.45,107.5,3000.0,2019-01-07 06:56:00,3859_Winter-Time_25_Beta
517,C,-85.05,107.5,4666.666666666667,2019-01-07 07:23:00,3964_TheView_25_FPV
518,C,152.25,1512.5,84333.33333333333,2019-01-07 07:34:00,3964_TheView_25_FPV
519,G,299.25,32.5,3000.0,2019-01-07 08:18:00,4046_At-least-a-week_25_FPV
520,G,160.65,32.5,3000.0,2019-01-07 08:38:00,4046_At-least-a-week_25_FPV
521,C,-23.1,215.0,3333.3333333333335,2019-01-07 08:47:00,3844_Winter-Time_90_Beta
522,C,158.54999999999998,1512.5,64000.0,2019-01-07 09:01:00,3968_Roomservice_25_FPV
523,C,178.5,647.5,13000.0,2019-01-07 09:07:00,3953_Projector_90_FPV
524,H,149.1,3240.0,81000.0,2019-01-07 09:18:00,3844_Winter-Time_90_Beta
525,I,277.2,237.5,4333.333333333333,2019-01-07 09:57:00,4200_Square-One_90_Abba
526,A,450.45,22.5,4666.666666666667,2019-01-07 10:13:00,4189_OneItemPieceOfPaper_25_Abba
527,I,221.55,120.0,6666.666666666667,2019-01-07 10:21:00,4213_Adventure-Holiday_25_Abba
528,H,155.4,1620.0,113333.33333333333,2019-01-07 10:43:00,3859_Winter-Time_25_Beta
529,C,174.3,1512.5,77333.33333333333,2019-01-07 11:32:00,3859_Winter-Time_25_Beta
530,C,492.45,6480.0,235000.0,2019-01-07 11:38:00,3844_Winter-Time_90_Beta
531,A,88.2,82.5,3333.3333333333335,2019-01-07 12:13:00,4213_Adventure-Holiday_25_Abba
532,C,49.35,3240.0,210000.0,2019-01-07 12:24:00,4046_At-least-a-week_25_FPV
533,B,390.6,140.0,5333.333333333333,2019-01-07 12:29:00,4046_At-least-a-week_25_FPV
534,F,214.2,700.0,57333.333333333336,2019-01-07 12:46:00,3968_Roomservice_25_FPV
535,B,-448.35,140.0,3333.3333333333335,2019-01-07 13:03:00,3859_Winter-Time_25_Beta
536,A,-156.45000000000002,22.5,4000.0,2019-01-07 13:08:00,4213_Adventure-Holiday_25_Abba
537,K,532.35,97.5,6000.0,2019-01-07 13:16:00,4189_OneItemPieceOfPaper_25_Abba
538,B,-2.1,140.0,2666.6666666666665,2019-01-07 14:03:00,3859_Winter-Time_25_Beta
539,B,280.34999999999997,280.0,5000.0,2019-01-07 14:32:00,3976_At-least-a-week_90_FPV
540,K,395.85,1187.5,14333.333333333334,2019-01-07 14:38:00,3859_Winter-Time_25_Beta
541,C,80.85000000000001,3240.0,246000.0,2019-01-07 14:56:00,3859_Winter-Time_25_Beta
542,E,-152.25,1512.5,82333.33333333333,2019-01-07 15:01:00,3968_Roomservice_25_FPV
543,E,130.20000000000002,907.5,26000.0,2019-01-07 15:28:00,3836_TheView_90_FPV
544,E,124.95,452.5,30333.333333333332,2019-01-07 15:50:00,3859_Winter-Time_25_Beta
545,I,108.15,1727.5,250000.0,2019-01-07 16:53:00,4189_OneItemPieceOfPaper_25_Abba
546,E,106.05,3022.5,74666.66666666667,2019-01-07 17:13:00,3844_Winter-Time_90_Beta
547,B,343.35,270.0,6333.333333333333,2019-01-07 17:21:00,3859_Winter-Time_25_Beta
548,I,501.9,3455.0,308333.3333333333,2019-01-07 17:26:00,4200_Square-One_90_Abba
549,E,-244.65,6695.0,66333.33333333333,2019-01-07 18:38:00,3976_At-least-a-week_90_FPV
550,I,139.65,647.5,33666.666666666664,2019-01-07 19:26:00,4200_Square-One_90_Abba
551,H,220.5,5400.0,269666.6666666667,2019-01-07 19:50:00,4046_At-least-a-week_25_FPV
552,G,238.35,195.0,10333.333333333334,2019-01-07 19:56:00,3836_TheView_90_FPV
553,N,161.70000000000002,10257.5,132000.0,2019-01-07 20:37:00,3859_Winter-Time_25_Beta
554,E,115.5,1942.5,53000.0,2019-01-07 21:09:00,3844_Winter-Time_90_Beta
555,I,243.6,325.0,13666.666666666666,2019-01-07 21:45:00,4213_Adventure-Holiday_25_Abba
556,I,813.75,4535.0,352000.0,2019-01-07 21:50:00,4213_Adventure-Holiday_25_Abba
557,E,447.3,972.5,64666.666666666664,2019-01-07 21:57:00,3859_Winter-Time_25_Beta
558,A,416.85,345.0,16000.0,2019-01-07 22:13:00,4200_Square-One_90_Abba
